id,name,category_id,category_name,quantity,unit,unit_cost,supplier,lot,min_stock,deleted_at,purchase_date,stock_movements_sum_qty,created_at,updated_at
cmnlajc9i000pvqydcp66uzpo,Tequila (cóctel),cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,3000,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,,,,,0,2026-04-05T04:58:12.054Z,2026-04-05T04:58:12.054Z
cmnlajc9y000yvqyd8dlljla9,Ron (cóctel),cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,2200,Costo unitario (hoja): $2.200/oz | Cantidad (hoja): 2 oz,,,,,0,2026-04-05T04:58:12.070Z,2026-04-05T04:58:12.070Z
cmnlajcaw001cvqyd6942osua,Vodka (cóctel),cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,2200,Costo unitario (hoja): $2.200/oz | Cantidad (hoja): 2 oz,,,,,0,2026-04-05T04:58:12.104Z,2026-04-05T04:58:12.104Z
cmnlajcbd001pvqydxxdukht2,Whisky Old Parr,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,6800,Costo unitario (hoja): $6.800/oz | Cantidad (hoja): 2 oz,,,,,0,2026-04-05T04:58:12.121Z,2026-04-05T04:58:12.121Z
cmnlajcbs001uvqydkm22k3he,Vodka Smirnoff Tamarindo,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,2600,Costo unitario (hoja): $2.600 | Cantidad (hoja): 1 oz,,,,,0,2026-04-05T04:58:12.136Z,2026-04-05T04:58:12.136Z
cmnlajcc8001zvqydhnyfxqf7,Tequila Olmeca,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,4400,Costo unitario (hoja): $4.400 | Cantidad (hoja): 1 oz,,,,,0,2026-04-05T04:58:12.152Z,2026-04-05T04:58:12.152Z
cmnlajccj0024vqyddw61p9sd,Aguardiente Nariño / Amarillo,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,2600,Costo unitario (hoja): $2.600 | Cantidad (hoja): 1 oz,,,,,0,2026-04-05T04:58:12.163Z,2026-04-05T04:58:12.163Z
cmnlajccr0029vqydsqrjqm62,Ginebra Gordon’s,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,3800,Costo unitario (hoja): $3.800 | Cantidad (hoja): 1 oz,,,,,0,2026-04-05T04:58:12.171Z,2026-04-05T04:58:12.171Z
cmnlajcpq0000wkyd8u5a26lc,Tostada integral,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,und,400,Costo unitario (hoja): $400 | Cantidad (hoja): 1 und,,,,,0,2026-04-05T04:58:12.638Z,2026-04-05T04:58:12.638Z
cmnlajcqj0005wkydynikdbru,Pan suave,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,und,800,Costo unitario (hoja): — | Cantidad (hoja): 1 und,,,,,0,2026-04-05T04:58:12.667Z,2026-04-05T04:58:12.667Z
cmnlajcql0006wkydncw6gunf,Salchicha premium,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,und,2500,Costo unitario (hoja): — | Cantidad (hoja): 1 und,,,,,0,2026-04-05T04:58:12.669Z,2026-04-05T04:58:12.669Z
cmnlajcqz000fwkydpy0nsstc,Hot Dog base,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,und,5200,Costo unitario (hoja): — | Cantidad (hoja): 1 und,,,,,0,2026-04-05T04:58:12.683Z,2026-04-05T04:58:12.683Z
inv-1767483353901-kx2to8c6y,Ponqué Ramo,cmnkwlk4700008xydbn9is6y0,INVENTORY::comestibles,0,Unidad,18590,Patty,PATY-20260103-001,,,2026-01-03T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T00:30:53.454Z
inv-1767483353905-n6abubp0m,Club Colombia Trigo,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Lata,3648.33,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:33:33.621Z
inv-1767483353905-q1dvhqyit,Poker latas,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,26,Lata,2666.67,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:32:32.753Z
inv-1767483353905-rculqbs47,Four Loko,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Lata,15000,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:32:46.618Z
inv-1767483353905-sje33kukt,Águila lata,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,6,Lata,3500,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:33:43.595Z
inv-1767483353905-uqwddngmo,Poker latones,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,3,Latón,3333.33,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:31:39.767Z
inv-1767483353905-uteot8kax,Águila latón,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Latón,4000,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:28:54.648Z
inv-1767483353908-agu-est,Aguardiente,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,51900,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:27:54.635Z
inv-1767483353908-agu-nar,Aguardiente Nariño,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,51900,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:26:41.070Z
inv-1767483353908-c1ooa4r20,Smirnoff Tamarindo,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,54750,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:31:08.644Z
inv-1767483353908-cha-art,Chapil artesanal,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,10000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:25:27.148Z
inv-1767483353908-con-dom,Coñac Domecq,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,15000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:25:15.068Z
inv-1767483353908-dlloi6yve,Vodka Moskovskaya,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,58800,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-03-04T18:10:39.301Z
inv-1767483353908-gmu0i0sa7,Vino Cruzares,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,20000,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:30:34.965Z
inv-1767483353908-gqfhutm09,Vino Santa Elena,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,2,Botella,66900,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:33:43.595Z
inv-1767483353908-mr8nlyywm,Ginebra Gordon's,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,78600,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:33:24.890Z
inv-1767483353908-teq-1800,Tequila 1800,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,110000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:24:25.632Z
inv-1767483353908-teq-jc,José Cuervo Tequila,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,110000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:24:51.699Z
inv-1767483353908-u55v6zs0u,Aperitivo Campari Milano,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,121900,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:34:02.314Z
inv-1767483353908-whi-op,Whisky Old Par,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,42000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:33:43.595Z
inv-1767483353908-whi-ss,Whisky Something Special,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,12500,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:24:04.524Z
inv-1767483353908-y3b53io8x,Whisky Duggan's Dew,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,48000,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:29:57.737Z
inv-1767483353908-y9q9alloi,Tequila Olmeca Blanco,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,1,Botella,81500,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:33:43.595Z
inv-1767483353908-yecytqq00,Vino tinto Cata Vieja,cmnkwlk6800038xyd1sss57is,INVENTORY::bebidas alcoholicas,0,Botella,22900,Proveedor no especificado,PROVEEDORNOE-20241229-001,,,2024-12-29T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:30:22.986Z
inv-1767483353913-1889mnu82,Hielo bolsa,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,0,Bolsa,12000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:09:09.744Z
inv-1767483353913-4i345h1fq,Sirope arándanos,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,1,Botella,20000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:08:58.115Z
inv-1767483353913-8vb41ck7n,Tajín,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,0,Unidad,5700,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:33:43.595Z
inv-1767483353913-hjd3452mp,Base cóctel Brissart granadina,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,1,Botella,25200,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:11:02.827Z
inv-1767483353913-jb8887h9r,Base cóctel Finest Call Triple Sec,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,0,Botella,33300,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:09:54.517Z
inv-1767483353913-kkkqg7bwc,Bretaña personal x6,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,0,Paquete,12000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:11:15.148Z
inv-1767483353913-qr9j8fm77,Syrup Finest Call Blue Curacao,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,1,Botella,33300,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:08:29.568Z
inv-1767483353913-r7pklcu5h,Base cóctel Brissart maracuyá,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,1,Botella,25200,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:10:39.034Z
inv-1767483353913-ttz27x8mn,Bretaña,cmnkwlk8c000s8xyd88ugdej4,INVENTORY::insumos para cocteles,0,Botella,5000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:09:17.980Z
inv-1767483353917-ser4dw1e8,Leche Alquería semidescremada,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,0,Bolsa,6000,Proveedor no especificado,PROVEEDORNOE-20250103-001,,,2025-01-03T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T00:44:58.175Z
inv-1767483353921-0k33w9jh5,Domos para tortas,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,2,Unidad,135000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353921-24prmoz3t,Copa coctel margarita,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,5,Unidad,9000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353921-3dj8riyht,Parlante HK Onyx 2,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,700000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353921-5f90elhbh,Bombillo Philips 5.5W,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,2950,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.137Z
inv-1767483353921-6vsarl10x,Vaso Moscow Mule,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,6,Unidad,35000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353921-a1032pils,Cucharilla larga,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,2500,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353921-cjvtdvidh,Mug Bourbon Nashville Café,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,3,Unidad,3966.67,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353921-dwks9mhx0,Colador de café,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,2,Unidad,2950,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.141Z
inv-1767483353921-gq1yk5z5x,Prensa francesa,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,2,Unidad,20000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353921-heejtdc7k,Combo mesa y sillas,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,350000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.141Z
inv-1767483353921-jeaol1ls8,Nevera usada,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,1000000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353921-mgo7govsz,Vasos cerveza grande,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,6,Unidad,5000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353921-qi0havlkm,Vasos plásticos para vino,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,6,Unidad,7000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353921-u5qggrpko,Papelera / Basurero negra,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,32500,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353921-ufr8l4s5s,Termo café,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,40000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353921-vgarot6ts,Vaso tinto,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,3,Unidad,3666.67,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353921-wd3u0uxxd,Vasos cerveza pequeño,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,6,Unidad,4000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353921-xiwz9ce3l,Pocillo café semi liso,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,3,Unidad,3900,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353922-18gprsfx1,Cenicero,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,100000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.141Z
inv-1767483353922-5h0n8o5j0,Mesa Rimax,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,100000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353922-9gphugxoi,Tabla para picar,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,600000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353922-f1f60u9ca,Velas x12,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,0,Set,7000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-22T23:01:15.825Z
inv-1767483353922-ikhc4vyhq,Encendedor para velas,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,6000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353922-j063f9gib,Exprimidor metálico,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,16000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353922-nsw7b21rh,Cafetera moka,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,30000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.138Z
inv-1767483353922-q3qmv2vcv,Letrero luminoso,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,500000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.143Z
inv-1767483353922-qqq2lpoo0,Ganchos sujetadores,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,8000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353922-rw7y8iafe,Copas shot x12,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Set,32000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353922-s7hrvd8qf,Cuchillos x3,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Set,12000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.142Z
inv-1767483353922-vtavwaccv,Tijera,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,10000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.144Z
inv-1767483353922-yn99umkho,Caja de madera,cmnkwlk8x00148xydi0hnkgoi,INVENTORY::activos,1,Unidad,14000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-01-21T01:45:06.141Z
inv-1767483353924-3w6k0hshd,Limpión microfibra carros,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Unidad,4200,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353924-64dp267fv,Papel toalla Scott,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Rollo,16000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:19:52.723Z
inv-1767483353924-6uvxurwqu,Jabón de loza,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,0,Unidad,5000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:20:26.922Z
inv-1767483353924-efb85j7pj,Desodorante Speed Stick Ultra Gel,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Unidad,34600,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353924-fiy9i5pzj,Recogedor,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Unidad,10000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353924-kzrwa9a7p,Papel Higiénico,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Unidad,2400,Proveedor no especificado,PROVEEDORNOE-20250103-001,,,2025-01-03T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353924-qfyuq638h,Servilletas,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,0,Paquete,6000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:19:00.325Z
inv-1767483353924-uubm2bavd,Escoba,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Unidad,10000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353924-vvzbksqce,Trapeador,cmnkwlkav00208xydbo2lfb3d,INVENTORY::aseo,1,Unidad,10000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353925-pg25jxttu,Café Sello Rojo,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,0,Paquete,16000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T00:42:31.560Z
inv-1767483353926-6ynvm45dt,Café Instantáneo,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,0,Frasco,11000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-01T17:41:45.216Z
inv-1767483353926-i7v18gj8j,Bolsa para colar café,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,2,Unidad,5900,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T00:43:00.355Z
inv-1767483353926-tgjwb0599,Azúcar,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,0,Bolsa,5000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T00:43:15.556Z
inv-1767483353926-wdcg82vjf,Aromáticas,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,1,Unidad,4000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T00:43:44.462Z
inv-1767483353927-9qciixvtf,Tapa para Vaso,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,1,Pack,4600,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:18:35.902Z
inv-1767483353927-jqtkdgrno,Vaso de Icopor,cmnkwlk8u00128xydvbvfkdu6,INVENTORY::insumos para cafeteria,1,Pack,6000,Proveedor no especificado,STOKSONIA-20241201-001,,,2024-12-01T12:00:00.000Z,0,2026-01-18T01:31:43.534Z,2026-02-03T01:18:18.771Z
